2007-01-25,09:32:18,PLMSTEX00017,MOSTALEXP,5.05,243
2007-01-25,09:32:18,PLNFI0300017,JUPITER,3.64,1599
2007-01-25,09:32:18,PLNFI0300017,JUPITER,3.64,3
2007-01-25,09:32:18,PLODLPL00013,ODLEWNIE,11.2,53
2007-01-25,09:32:18,PLODLPL00013,ODLEWNIE,11.2,200
2007-01-25,09:32:18,PLODLPL00013,ODLEWNIE,11.2,889
2007-01-25,09:32:18,PLODLPL00013,ODLEWNIE,11.2,87
2007-01-25,09:32:18,PLODLPL00013,ODLEWNIE,11.2,824
2007-01-25,09:32:19,PLCASPL00019,FON,1.01,10000
2007-01-25,09:32:19,PLFOTA000014,FOTA,32.41,11
2007-01-25,09:32:19,PLFOTA000014,FOTA,32.6,158
2007-01-25,09:32:19,PLFOTA000014,FOTA,32.5,250
2007-01-25,09:32:19,PLFOTA000014,FOTA,32.6,100
2007-01-25,09:32:19,PLFOTA000014,FOTA,32.8,28
2007-01-25,09:32:19,PLFOTA000014,FOTA,32.87,53
2007-01-25,09:32:19,PLMSTEX00017,MOSTALEXP,5.05,600
2007-01-25,09:32:19,PLMSTEX00017,MOSTALEXP,5.05,500
2007-01-25,09:32:19,PLMSTEX00017,MOSTALEXP,5.05,3657
2007-01-25,09:32:20,PL0GPWF05785,FW20H7,34610,2
2007-01-25,09:32:20,PLASMOT00030,TRITON,18.38,76
2007-01-25,09:32:20,PLENMPD00018,ENERGOPLD,8.9,100
2007-01-25,09:32:20,PLERGPL00014,ENERGOPOL,93.5,28
2007-01-25,09:32:20,PLERGPL00014,ENERGOPOL,93.5,12
2007-01-25,09:32:20,PLGANT000014,GANT,79.5,122
2007-01-25,09:32:20,PLKGHM000017,KGHM,89.5,25
2007-01-25,09:32:20,PLNFI0300017,JUPITER,3.63,300
2007-01-25,09:32:20,PLODLPL00013,ODLEWNIE,11.19,390
2007-01-25,09:32:21,PLBDPWR00014,BUDOPOL,7.33,150
2007-01-25,09:32:21,PLBIOTN00029,BIOTON,2.04,1000
2007-01-25,09:32:21,PLCMPLD00016,SYGNITY,120.5,50
2007-01-25,09:32:21,PLERGPL00014,ENERGOPOL,93.5,10
2007-01-25,09:32:21,PLGRBRN00012,ALCHEMIA,57,529
2007-01-25,09:32:21,PLNFI1200018,BBIDEVNFI,2.66,115
2007-01-25,09:32:21,PLTVN0000017,TVN,26.5,120
2007-01-25,09:32:22,PL0GPWF05785,FW20H7,34610,1
2007-01-25,09:32:22,PLASMOT00030,TRITON,18.3,200
2007-01-25,09:32:22,PLASMOT00030,TRITON,18.3,800
2007-01-25,09:32:22,PLASMOT00030,TRITON,18.3,475
2007-01-25,09:32:22,PLDRZPL00032,DROZAPOL,10,34
2007-01-25,09:32:22,PLNFI0300017,JUPITER,3.63,1000
2007-01-25,09:32:22,PLPOLND00019,POLNORD,119.9,2
2007-01-25,09:32:22,PLUNMST00014,UNIMA,15.5,1
2007-01-25,09:32:23,PLARKAF00018,ARKAGIZ07,142,9
2007-01-25,09:32:23,PLERGPL00014,ENERGOPOL,92.1,450
2007-01-25,09:32:23,PLMSTEX00017,MOSTALEXP,5.05,500
2007-01-25,09:32:23,PLPLMSB00016,POLMOSBIA,102,58
2007-01-25,09:32:24,PLBRSZW00011,BORYSZEW,23.01,150
2007-01-25,09:32:24,PLENMPD00018,ENERGOPLD,8.9,208
2007-01-25,09:32:24,PLENMPD00018,ENERGOPLD,8.9,292
2007-01-25,09:32:24,PLIDMSA00044,IDMSA,96.3,34
2007-01-25,09:32:24,PLMSTEX00017,MOSTALEXP,5.05,5843
2007-01-25,09:32:24,PLNFI0300017,JUPITER,3.63,750
2007-01-25,09:32:25,PLATLNT00016,ATLANTIS,2.03,2000
2007-01-25,09:32:25,PLLUBAW00013,LUBAWA,2.19,750
2007-01-25,09:32:26,PLBIOTN00029,BIOTON,2.04,500
2007-01-25,09:32:26,PLBIOTN00029,BIOTON,2.04,180
2007-01-25,09:32:26,PLBIOTN00029,BIOTON,2.04,5000
2007-01-25,09:32:26,PLBIOTN00029,BIOTON,2.04,320
2007-01-25,09:32:26,PLBIOTN00029,BIOTON,2.04,2000
2007-01-25,09:32:26,PLBIOTN00029,BIOTON,2.04,1000
2007-01-25,09:32:26,PLDRZPL00032,DROZAPOL,10,4
2007-01-25,09:32:26,PLELTIM00013,ELEKTRIM,6.61,549
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.6,5000
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.62,500
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.6,10000
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.6,1500
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.6,4415
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.61,5518
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.61,500
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.61,4553
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.61,2900
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.62,774
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.62,2800
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.62,800
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.62,290
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.6,500
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.6,600
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.6,2300
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.6,1000
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.6,400
2007-01-25,09:32:26,PLNFI0300017,JUPITER,3.6,650
2007-01-25,09:32:26,PLNFI0400015,04PRO,6.24,509
2007-01-25,09:32:26,PLTVN0000017,TVN,26.5,221
2007-01-25,09:32:26,PLTVN0000017,TVN,26.5,129
2007-01-25,09:32:27,PLGUARD00019,PCGUARD,0.57,7591
2007-01-25,09:32:27,PLZRWZW00012,ZURAWIE,17.5,146
2007-01-25,09:32:28,PL0GPWF05785,FW20H7,34610,2
2007-01-25,09:32:28,PL0GPWF05785,FW20H7,34610,3
2007-01-25,09:32:28,PLBDPWR00014,BUDOPOL,7.34,176
2007-01-25,09:32:28,PLBIOTN00029,BIOTON,2.05,1164
2007-01-25,09:32:28,PLENMPD00018,ENERGOPLD,8.9,200
2007-01-25,09:32:28,PLGRBRN00012,ALCHEMIA,57.1,100
2007-01-25,09:32:29,PLBIOTN00029,BIOTON,2.04,580
2007-01-25,09:32:29,PLBIOTN00029,BIOTON,2.04,2420
2007-01-25,09:32:29,PLDRZPL00032,DROZAPOL,9.99,1
2007-01-25,09:32:29,PLERGPL00014,ENERGOPOL,92.1,15
2007-01-25,09:32:29,PLGRBRN00012,ALCHEMIA,57.1,100
2007-01-25,09:32:29,PLRUCH000022,RUCH-PDA,23.5,268
2007-01-25,09:32:30,PLBIOTN00029,BIOTON,2.04,6000
2007-01-25,09:32:30,PLENMPD00018,ENERGOPLD,8.9,308
2007-01-25,09:32:30,PLGRBRN00012,ALCHEMIA,57.1,64
2007-01-25,09:32:30,PLGRBRN00012,ALCHEMIA,57.2,236
2007-01-25,09:32:30,PLMSTEX00017,MOSTALEXP,5.07,300
2007-01-25,09:32:31,PLGANT000014,GANT,79.5,117
2007-01-25,09:32:31,PLGANT000014,GANT,80,140
2007-01-25,09:32:31,PLGANT000014,GANT,79.95,67
2007-01-25,09:32:31,PLGANT000014,GANT,79.8,178
2007-01-25,09:32:31,PLGANT000014,GANT,79.9,45
2007-01-25,09:32:31,PLGRBRN00012,ALCHEMIA,57,13
2007-01-25,09:32:31,PLINSTK00013,INSTALKRK,31.9,200
2007-01-25,09:32:31,PLNFI0300017,JUPITER,3.6,700
2007-01-25,09:32:32,PL0GPWF06106,FPKNU7,24750,1
2007-01-25,09:32:32,PLDRZPL00032,DROZAPOL,9.9,140
2007-01-25,09:32:32,PLDRZPL00032,DROZAPOL,9.82,130
2007-01-25,09:32:32,PLDRZPL00032,DROZAPOL,9.8,1230
2007-01-25,09:32:32,PLDRZPL00032,DROZAPOL,9.81,500
2007-01-25,09:32:32,PLENMPD00018,ENERGOPLD,8.9,390
2007-01-25,09:32:32,PLGANT000014,GANT,80,25
2007-01-25,09:32:32,PLGANT000014,GANT,80,228
2007-01-25,09:32:32,PLGANT000014,GANT,80,50
2007-01-25,09:32:32,PLNFI0300017,JUPITER,3.6,550
2007-01-25,09:32:32,PLNFI0300017,JUPITER,3.6,100
2007-01-25,09:32:32,PLNFI0400015,04PRO,6.24,291
2007-01-25,09:32:32,PLNFI0400015,04PRO,6.22,35
2007-01-25,09:32:33,PL0GPWF05785,FW20H7,34610,1
2007-01-25,09:32:33,PLATM0000021,ATMGRUPA,136,40
2007-01-25,09:32:33,PLBDPWR00014,BUDOPOL,7.34,2000
2007-01-25,09:32:33,PLBIG0000016,MILLENNIUM,10.21,3300
2007-01-25,09:32:33,PLBIOTN00029,BIOTON,2.04,6580
2007-01-25,09:32:33,PLOPTTC00011,OPTIMUS,4.8,1000
2007-01-25,09:32:33,PLSZPTL00010,MNI,5.21,450
2007-01-25,09:32:33,PLTLKPL00017,TPSA,25.94,5
2007-01-25,09:32:34,PL0GPWF05785,FW20H7,34620,2
2007-01-25,09:32:34,PL0GPWF05785,FW20H7,34620,1
2007-01-25,09:32:34,PLATLNT00016,ATLANTIS,2.03,1214
2007-01-25,09:32:34,PLATLNT00016,ATLANTIS,2.02,326
2007-01-25,09:32:34,PLATLNT00016,ATLANTIS,2.02,690
2007-01-25,09:32:34,PLATLNT00016,ATLANTIS,2.02,2000
2007-01-25,09:32:34,PLGUARD00019,PCGUARD,0.57,9000
2007-01-25,09:32:35,PLERGPL00014,ENERGOPOL,92.1,50
2007-01-25,09:32:35,PLPGNIG00014,PGNIG,3.75,29036
2007-01-25,09:32:35,PLPGNIG00014,PGNIG,3.75,20964
2007-01-25,09:32:36,PLBDPWR00014,BUDOPOL,7.34,824
2007-01-25,09:32:36,PLBDPWR00014,BUDOPOL,7.35,1000
2007-01-25,09:32:36,PLBDPWR00014,BUDOPOL,7.35,1000
2007-01-25,09:32:36,PLBDPWR00014,BUDOPOL,7.35,146
2007-01-25,09:32:36,PLBDPWR00014,BUDOPOL,7.35,30
2007-01-25,09:32:36,PLMSTEX00017,MOSTALEXP,5.07,1000
2007-01-25,09:32:36,PLPGNIG00014,PGNIG,3.76,5
2007-01-25,09:32:37,PLARTER00016,ARTERIA,24.99,180
2007-01-25,09:32:37,PLCMPLD00016,SYGNITY,120.5,10
2007-01-25,09:32:37,PLERGPL00014,ENERGOPOL,93.3,35
2007-01-25,09:32:37,PLGUARD00019,PCGUARD,0.57,3000
2007-01-25,09:32:37,PLMSTEX00017,MOSTALEXP,5.07,4700
2007-01-25,09:32:37,PLMSTEX00017,MOSTALEXP,5.05,2000
2007-01-25,09:32:37,PLMSTEX00017,MOSTALEXP,5.08,2200
2007-01-25,09:32:37,PLMSTEX00017,MOSTALEXP,5.08,5100
2007-01-25,09:32:37,PLMSTZB00018,MOSTALZAB,6.19,250
2007-01-25,09:32:37,PLNFI0300017,JUPITER,3.6,100
2007-01-25,09:32:38,PL0GPWF05785,FW20H7,34610,6
2007-01-25,09:32:38,PLREMAK00016,REMAK,30.5,50
2007-01-25,09:32:39,PLBZ00000044,BZWBK,245,5
2007-01-25,09:32:40,PLERGPL00014,ENERGOPOL,92.1,24
2007-01-25,09:32:40,PLNFI0300017,JUPITER,3.6,1000
2007-01-25,09:32:41,PL0GPWF05785,FW20H7,34610,1
2007-01-25,09:32:41,PLBKLND00017,BAKALLAND,9.15,400
2007-01-25,09:32:41,PLELPO000016,MASTERS,0.3,5000
2007-01-25,09:32:41,PLNFI0300017,JUPITER,3.6,2191
2007-01-25,09:32:41,PLODLPL00013,ODLEWNIE,11.18,1000
2007-01-25,09:32:41,PLSTLPF00012,STALPROFI,20.94,100
2007-01-25,09:32:41,PLSTLPF00012,STALPROFI,20.95,350
2007-01-25,09:32:41,PLSTLPF00012,STALPROFI,20.95,50
2007-01-25,09:32:42,PLINTFR00023,INTERFERI,10.1,60
2007-01-25,09:32:42,PLINTFR00023,INTERFERI,10.1,122
2007-01-25,09:32:42,PLKGHM000017,KGHM,89.8,5
2007-01-25,09:32:42,PLKGNRC00015,KOGENERA,54.1,21
2007-01-25,09:32:42,PLKGNRC00015,KOGENERA,53.9,30
2007-01-25,09:32:42,PLSFNKS00011,SFINKS,47.25,81
2007-01-25,09:32:43,PL0GPWF05785,FW20H7,34600,2
2007-01-25,09:32:43,PL0GPWF05785,FW20H7,34610,1
2007-01-25,09:32:43,PL0GPWF05785,FW20H7,34610,1
2007-01-25,09:32:43,PL0GPWF05785,FW20H7,34610,10
2007-01-25,09:32:43,PL0GPWF05785,FW20H7,34600,10
2007-01-25,09:32:43,PL0GPWF05785,FW20H7,34600,9
2007-01-25,09:32:43,PLBDPWR00014,BUDOPOL,7.35,1300
2007-01-25,09:32:43,PLMCIMG00012,MCI,8.81,1000
2007-01-25,09:32:44,PLBIOTN00029,BIOTON,2.03,500
2007-01-25,09:32:44,PLBIOTN00029,BIOTON,2.03,82
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,600
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,500
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,2000
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,7600
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,2077
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,2500
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,423
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,759
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,1500
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,1000
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,2823
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,1318
2007-01-25,09:32:45,PLBIOTN00029,BIOTON,2.03,5000
2007-01-25,09:32:45,PLERGPL00014,ENERGOPOL,92.1,100
2007-01-25,09:32:45,PLNFI0300017,JUPITER,3.58,500
2007-01-25,09:32:45,PLNFI0300017,JUPITER,3.58,2500
2007-01-25,09:32:46,PL0GPWF05785,FW20H7,34600,1
2007-01-25,09:32:46,PLBDPWR00014,BUDOPOL,7.35,54
2007-01-25,09:32:46,PLBDPWR00014,BUDOPOL,7.35,6735
2007-01-25,09:32:46,PLBRSZW00011,BORYSZEW,23,30
2007-01-25,09:32:46,PLGANT000014,GANT,80,422
2007-01-25,09:32:46,PLGANT000014,GANT,80,140
2007-01-25,09:32:46,PLGANT000014,GANT,80,273
2007-01-25,09:32:46,PLMSTEX00017,MOSTALEXP,5.05,1000
2007-01-25,09:32:46,PLWSIP000015,WSIP,11.27,8
2007-01-25,09:32:47,PLERGPL00014,ENERGOPOL,92.8,50
2007-01-25,09:32:47,PLERGPL00014,ENERGOPOL,93,19
2007-01-25,09:32:47,PLGANT000014,GANT,80,165
2007-01-25,09:32:47,PLOPTTC00011,OPTIMUS,4.81,158
2007-01-25,09:32:48,PLDRZPL00032,DROZAPOL,9.99,99
2007-01-25,09:32:48,PLDRZPL00032,DROZAPOL,9.99,200
2007-01-25,09:32:49,PL0GPWF05785,FW20H7,34600,20
2007-01-25,09:32:49,PLENMPD00018,ENERGOPLD,8.9,75
2007-01-25,09:32:49,PLENMPD00018,ENERGOPLD,8.97,336
2007-01-25,09:32:49,PLENMPD00018,ENERGOPLD,8.97,500
2007-01-25,09:32:49,PLENMPD00018,ENERGOPLD,8.97,44
2007-01-25,09:32:49,PLMSTZB00018,MOSTALZAB,6.16,500
2007-01-25,09:32:49,PLMSTZB00018,MOSTALZAB,6.16,500
2007-01-25,09:32:50,PL0GPWF05785,FW20H7,34600,25
2007-01-25,09:32:50,PLDRZPL00032,DROZAPOL,9.99,150
2007-01-25,09:32:50,PLGANT000014,GANT,80,330
2007-01-25,09:32:50,PLINSTK00013,INSTALKRK,31.9,31
2007-01-25,09:32:51,PLBUDMX00013,BUDIMEX,107.8,34
2007-01-25,09:32:51,PLBUDMX00013,BUDIMEX,106,25
2007-01-25,09:32:51,PLNFI0300017,JUPITER,3.6,359
2007-01-25,09:32:51,PLNFI0300017,JUPITER,3.6,791
2007-01-25,09:32:51,PLPGNIG00014,PGNIG,3.75,1518
2007-01-25,09:32:52,PLNETIA00014,NETIA,4.9,2
2007-01-25,09:32:52,PLSRBEX00014,SRUBEX,35.34,208
2007-01-25,09:32:53,PL0GPWF05785,FW20H7,34600,1
2007-01-25,09:32:53,PL0GPWF05785,FW20H7,34600,12
2007-01-25,09:32:53,PL0GPWF05785,FW20H7,34600,10
2007-01-25,09:32:53,PL0GPWF05785,FW20H7,34600,3
2007-01-25,09:32:53,PLNFI0300017,JUPITER,3.6,209
2007-01-25,09:32:53,PLNFI0300017,JUPITER,3.63,1791
2007-01-25,09:32:53,PLOPTTC00011,OPTIMUS,4.8,500
2007-01-25,09:32:53,PLSZPTL00093,MNI-PP,11.63,102
2007-01-25,09:32:54,DE0003304200,BMPAG,9.65,391
2007-01-25,09:32:54,PLBIG0000016,MILLENNIUM,10.21,2000
2007-01-25,09:32:54,PLELPO000016,MASTERS,0.3,26140
2007-01-25,09:32:54,PLELPO000016,MASTERS,0.3,10930
2007-01-25,09:32:54,PLELPO000016,MASTERS,0.3,400
2007-01-25,09:32:54,PLELPO000016,MASTERS,0.3,27618
2007-01-25,09:32:54,PLELPO000016,MASTERS,0.3,7412
2007-01-25,09:32:54,PLELPO000016,MASTERS,0.3,18000
2007-01-25,09:32:54,PLELPO000016,MASTERS,0.3,5000
2007-01-25,09:32:54,PLELPO000016,MASTERS,0.3,1500
2007-01-25,09:32:54,PLELPO000016,MASTERS,0.3,3000
2007-01-25,09:32:55,PLDUDA000016,DUDA,14.12,100
2007-01-25,09:32:55,PLGANT000014,GANT,80,150
2007-01-25,09:32:55,PLKABLE00012,KABLE,85.8,18
2007-01-25,09:32:55,PLKABLE00012,KABLE,85.55,30
2007-01-25,09:32:55,PLKABLE00012,KABLE,85.2,46
2007-01-25,09:32:55,PLKABLE00012,KABLE,85.1,54
2007-01-25,09:32:55,PLKABLE00012,KABLE,85.5,30
2007-01-25,09:32:55,PLKOMPP00017,KOMPAP,7.73,200
2007-01-25,09:32:55,PLMSTEX00017,MOSTALEXP,5.08,400
2007-01-25,09:32:55,PLSZPTL00093,MNI-PP,11.62,822
2007-01-25,09:32:55,PLZRWZW00012,ZURAWIE,17.5,138
2007-01-25,09:32:56,PLKABLE00012,KABLE,85,8
2007-01-25,09:32:56,PLKABLE00012,KABLE,85,22
2007-01-25,09:32:56,PLKABLE00012,KABLE,85,35
2007-01-25,09:32:57,PLAB00000019,ABPL,19.76,76
2007-01-25,09:32:57,PLERGPL00014,ENERGOPOL,93,6
2007-01-25,09:32:57,PLERGPL00014,ENERGOPOL,93,10
2007-01-25,09:32:57,PLGANT000014,GANT,79.8,50
2007-01-25,09:32:57,PLNFI0300017,JUPITER,3.6,2500
2007-01-25,09:32:57,PLPMPOL00031,PAMAPOL,23.95,40
2007-01-25,09:32:57,PLPMPOL00031,PAMAPOL,24.23,10
2007-01-25,09:32:58,PL0GPWF05785,FW20H7,34610,2
2007-01-25,09:32:58,PL0GPWF05785,FW20H7,34610,2
2007-01-25,09:32:58,PL0GPWF05785,FW20H7,34610,10
2007-01-25,09:32:58,PLBIOTN00029,BIOTON,2.03,177
2007-01-25,09:32:58,PLBIOTN00029,BIOTON,2.03,7000
2007-01-25,09:32:58,PLBIOTN00029,BIOTON,2.03,15000
2007-01-25,09:32:58,PLBIOTN00029,BIOTON,2.03,2400
2007-01-25,09:32:58,PLERGPL00014,ENERGOPOL,92.15,29
2007-01-25,09:32:58,PLERGPL00014,ENERGOPOL,92.1,71
2007-01-25,09:32:58,PLERGPL00014,ENERGOPOL,92.1,25
2007-01-25,09:32:58,PLGRAAL00022,GRAAL,37.23,36
2007-01-25,09:32:58,PLGRBRN00012,ALCHEMIA,57.2,14
2007-01-25,09:32:58,PLGRBRN00012,ALCHEMIA,57.3,50
2007-01-25,09:32:58,PLGRBRN00012,ALCHEMIA,57.3,36
2007-01-25,09:32:58,PLGUARD00019,PCGUARD,0.57,100
2007-01-25,09:32:59,PL0GPWF05751,FPKOH7,24050,1
2007-01-25,09:32:59,PLBIOTN00029,BIOTON,2.02,302
2007-01-25,09:32:59,PLBIOTN00029,BIOTON,2.02,698
2007-01-25,09:32:59,PLBIOTN00029,BIOTON,2.02,4402
2007-01-25,09:32:59,PLELPO000016,MASTERS,0.3,5000
2007-01-25,09:32:59,PLERGPL00014,ENERGOPOL,92.1,54
2007-01-25,09:32:59,PLERGPL00014,ENERGOPOL,92.1,140
2007-01-25,09:32:59,PLMCIMG00012,MCI,8.81,160
2007-01-25,09:33:00,PLBIOTN00029,BIOTON,2.02,600
2007-01-25,09:33:00,PLBIOTN00029,BIOTON,2.02,10000
2007-01-25,09:33:00,PLERGPL00014,ENERGOPOL,92.1,60
2007-01-25,09:33:01,PLERGPL00014,ENERGOPOL,92.1,60
2007-01-25,09:33:02,PLBDPWR00014,BUDOPOL,7.35,1000
2007-01-25,09:33:02,PLBSSTM00021,B3SYSTEM-PDA,6.73,100
2007-01-25,09:33:02,PLDRZPL00032,DROZAPOL,9.99,51
2007-01-25,09:33:02,PLGANT000014,GANT,80,45
2007-01-25,09:33:02,PLMSTEX00017,MOSTALEXP,5.07,500
2007-01-25,09:33:02,PLNFI0300017,JUPITER,3.6,500
2007-01-25,09:33:03,PL0GPWF05785,FW20H7,34600,9
2007-01-25,09:33:03,PL0GPWF05785,FW20H7,34610,11
2007-01-25,09:33:03,PLERGPL00014,ENERGOPOL,92.1,5
2007-01-25,09:33:03,PLERGPL00014,ENERGOPOL,92,50
2007-01-25,09:33:03,PLERGPL00014,ENERGOPOL,92,40
2007-01-25,09:33:04,PL0GPWF05785,FW20H7,34600,2
2007-01-25,09:33:04,PL0GPWF05785,FW20H7,34630,3
2007-01-25,09:33:04,PLGANT000014,GANT,80,60
2007-01-25,09:33:04,PLGANT000014,GANT,80,20
2007-01-25,09:33:04,PLNFI1200018,BBIDEVNFI,2.66,1585
2007-01-25,09:33:04,PLNFI1200018,BBIDEVNFI,2.65,3483
2007-01-25,09:33:04,PLNFI1200018,BBIDEVNFI,2.65,3782
2007-01-25,09:33:04,PLNFI1200018,BBIDEVNFI,2.65,1000
2007-01-25,09:33:04,PLNFI1200018,BBIDEVNFI,2.65,150
2007-01-25,09:33:05,PLBSSTM00021,B3SYSTEM-PDA,6.74,9
2007-01-25,09:33:05,PLBSSTM00021,B3SYSTEM-PDA,6.73,291
2007-01-25,09:33:05,PLGUARD00019,PCGUARD,0.57,1543
2007-01-25,09:33:05,PLNFI0300017,JUPITER,3.59,100
2007-01-25,09:33:05,PLRAFAK00018,RAFAKO,39.05,50
2007-01-25,09:33:05,PLRAFAK00018,RAFAKO,39.2,35
2007-01-25,09:33:05,PLRAFAK00018,RAFAKO,39.02,15
2007-01-25,09:33:05,PLRAFAK00018,RAFAKO,39.2,65
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,20181
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,45000
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,6000
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,9343
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,33551
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,9800
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,10000
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,35000
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,15500
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,4752
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,30000
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,20000
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,11196
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,40000
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,2195
2007-01-25,09:33:07,PLELPO000016,MASTERS,0.3,7482
2007-01-25,09:33:07,PLGRBRN00012,ALCHEMIA,57.1,21
2007-01-25,09:33:08,PLERGPL00014,ENERGOPOL,92,5
2007-01-25,09:33:08,PLERGPL00014,ENERGOPOL,92.1,47
2007-01-25,09:33:08,PLGRBRN00012,ALCHEMIA,57.1,79
2007-01-25,09:33:08,PLGRBRN00012,ALCHEMIA,57.35,15
2007-01-25,09:33:08,PLGRBRN00012,ALCHEMIA,57.3,64
2007-01-25,09:33:08,PLGRBRN00012,ALCHEMIA,57.5,150
2007-01-25,09:33:08,PLGRBRN00012,ALCHEMIA,57.5,309
2007-01-25,09:33:08,PLGRBRN00012,ALCHEMIA,57.5,283
2007-01-25,09:33:08,PLGRBRN00012,ALCHEMIA,57.5,100
2007-01-25,09:33:09,PLELPO000016,MASTERS,0.3,32449
2007-01-25,09:33:09,PLELPO000016,MASTERS,0.3,66188
2007-01-25,09:33:09,PLERGPL00014,ENERGOPOL,92.1,48
2007-01-25,09:33:09,PLGANT000014,GANT,80,190
2007-01-25,09:33:09,PLGANT000014,GANT,80,260
2007-01-25,09:33:09,PLGANT000014,GANT,80,150
2007-01-25,09:33:09,PLGANT000014,GANT,80,50
2007-01-25,09:33:11,PLBRSTM00015,IBSYSTEM,0.81,2000
2007-01-25,09:33:11,PLELPO000016,MASTERS,0.3,5000
2007-01-25,09:33:11,PLERGZB00014,ZTSERG,13.5,370
2007-01-25,09:33:12,PLBDPWR00014,BUDOPOL,7.34,268
2007-01-25,09:33:12,PLBDPWR00014,BUDOPOL,7.34,332
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.02,2000
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.03,12132
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.04,10000
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.04,1000
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.04,42643
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.04,5272
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.04,9610
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.04,10000
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.04,2420
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.03,1500
2007-01-25,09:33:12,PLBIOTN00029,BIOTON,2.03,5423
2007-01-25,09:33:12,PLNFI0300017,JUPITER,3.59,200
2007-01-25,09:33:12,PLNFI0300017,JUPITER,3.59,800
2007-01-25,09:33:13,PLBIOTN00029,BIOTON,2.03,1000
2007-01-25,09:33:13,PLBIOTN00029,BIOTON,2.02,1000
2007-01-25,09:33:13,PLELPO000016,MASTERS,0.3,30000
2007-01-25,09:33:13,PLMSTEX00017,MOSTALEXP,5.07,1000
2007-01-25,09:33:14,PLGANT000014,GANT,80,90
2007-01-25,09:33:14,PLGANT000014,GANT,80,48
2007-01-25,09:33:14,PLGANT000014,GANT,80,34
2007-01-25,09:33:14,PLGANT000014,GANT,80,7
2007-01-25,09:33:14,PLGANT000014,GANT,80,300
2007-01-25,09:33:14,PLGANT000014,GANT,80,50
2007-01-25,09:33:14,PLGANT000014,GANT,80,198
2007-01-25,09:33:14,PLGANT000014,GANT,80,100
2007-01-25,09:33:14,PLGANT000014,GANT,80,20
2007-01-25,09:33:14,PLGANT000014,GANT,80,63
2007-01-25,09:33:14,PLGANT000014,GANT,80,150
2007-01-25,09:33:14,PLGANT000014,GANT,80,10
